Unnamed: 0.1,Unnamed: 0,Username,Text,Date Created,Number of Likes,Number of Retweet,Number of Replies,Source of Tweet,User ID,Conversation ID,status,Category,translated,translated cleaned,sentiment Scores,sentiment,sentiment_label,SVM Predicted Label
9645,9645,Tfq_zulani,"@yunamusic i think it depends on the generation, your style nowadays is actually great because its modern and colab with many int artist, but those days your old song hits differently, and untill now people remember",2021-01-16 17:22:10+00:00,4,0,0,Twitter for Android,1350493562308231169,1350484390627840000,reply,Celebrity,"@yunamusic i think it depends on the generation, your style nowadays is actually great because its modern and colab with many int artist, but those days your old song hits differently, and untill now people remember",depends generation style nowadays great modern colab int artist days song hits differently untill people remember,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6249}",0.6249,Positive,
9646,9646,FiqHashim,"@yunamusic I think the reason your old songs tend to be people's favourites are bcoz those are the songs that made them discover you, and of what made they fall for you. If you ask someone that found you out post Crush era, definitely their fav would be some of your current hits. 😊",2021-01-16 17:23:18+00:00,16,0,0,Twitter for Android,1350493846409412609,1350484390627840000,reply,Celebrity,"@yunamusic I think the reason your old songs tend to be people's favourites are bcoz those are the songs that made them discover you, and of what made they fall for you. If you ask someone that found you out post Crush era, definitely their fav would be some of your current hits. 😊",reason songs tend peoples favourites bcoz songs discover fall post crush era fav current hits,"{'neg': 0.091, 'neu': 0.739, 'pos': 0.17, 'compound': 0.34}",0.34,Positive,
9647,9647,yasmariner,"@yunamusic im gonna clarify that despite my favorite song being from a decade ago, I do also think that Rouge was your absolute best work so far!!! as a longtime fan, the growth and versatility im seeing in your art is just *chef's kiss* STUNNING. please keep going!",2021-01-16 17:27:01+00:00,3,0,0,Twitter Web App,1350494779902107648,1350484390627840000,reply,Celebrity,"@yunamusic im gonna clarify that despite my favorite song being from a decade ago, I do also think that Rouge was your absolute best work so far!!! as a longtime fan, the growth and versatility im seeing in your art is just *chef's kiss* STUNNING. please keep going!",gonna clarify favorite song decade ago rouge absolute work longtime fan growth versatility art chefs kiss stunning,"{'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.9062}",0.9062,Positive,
9648,9648,rayzareth,"@yunamusic Missed those ol timers deeper conversation, backpacking tralala dan sebenarnya tunes. But music evolve. So we had to let u fly away freely. Fine your own tunes. That Yuna genre. Might not feel confy by Msians, but we would try. Give us some times",2021-01-16 17:46:06+00:00,0,0,1,Twitter for Android,1350499582308802560,1350484390627840000,reply,Celebrity,"@yunamusic Missed those ol timers deeper conversation, backpacking tralala dan sebenarnya tunes. But music evolve. So we had to let u fly away freely. Fine your own tunes. That Yuna genre. Might not feel confy by Msians, but we would try. Give us some times",missed timers deeper conversation backpacking tralala dan sebenarnya tunes music evolve fly freely fine tunes yuna genre feel confy msians times,"{'neg': 0.088, 'neu': 0.723, 'pos': 0.189, 'compound': 0.3612}",0.3612,Positive,
9649,9649,OneDullBoy,"@yunamusic Might sound weird but my friends and I were like 12 when those hits came out and we replayed them like crazy. 
Now, at 24, revisiting those songs, we found new appreciation, and you're right, nostalgia does play a part. 
Growing up thru life just made the lyrics more relatable.",2021-01-16 17:46:48+00:00,3,0,0,Twitter for Android,1350499761422405633,1350484390627840000,reply,Celebrity,"@yunamusic Might sound weird but my friends and I were like 12 when those hits came out and we replayed them like crazy. 
Now, at 24, revisiting those songs, we found new appreciation, and you're right, nostalgia does play a part. 
Growing up thru life just made the lyrics more relatable.",sound weird friends hits replayed crazy revisiting songs appreciation nostalgia play growing life lyrics relatable,"{'neg': 0.174, 'neu': 0.381, 'pos': 0.445, 'compound': 0.7506}",0.7506,Positive,
9650,9650,dayangnurz,"@yunamusic i love loud noises, live your life, cinta sempurna, gadis semasa, decorate, lullabies, lanes, poor heart, falling, best love, used to love you, langit, crush, next to you, tiada akhir and the list goes on!!! kak yuna pls produce more sendu songs cos we love to senduuu hahhahhaha",2021-01-16 18:16:19+00:00,2,0,0,Twitter Web App,1350507188528115712,1350484390627840000,reply,Celebrity,"@yunamusic i love loud noises, live your life, cinta sempurna, gadis semasa, decorate, lullabies, lanes, poor heart, falling, best love, used to love you, langit, crush, next to you, tiada akhir and the list goes on!!! kak yuna pls produce more sendu songs cos we love to senduuu hahhahhaha",love loud noises live life cinta sempurna gadis semasa decorate lullabies lanes poor heart falling love love langit crush tiada akhir list kak yuna pls produce sendu songs cos love senduuu hahhahhaha,"{'neg': 0.13, 'neu': 0.496, 'pos': 0.374, 'compound': 0.93}",0.93,Positive,
9652,9652,ahmimad_,@yunamusic I’m kind of appreciate all genre of music. So I don’t actually mind what they produce or tryna to follow trends or any of those. I love song that have a deep meaning so that it can relate to our life.,2021-01-16 20:17:49+00:00,3,0,1,Twitter for iPhone,1350537763989254144,1350484390627840000,reply,Celebrity,@yunamusic I’m kind of appreciate all genre of music. So I don’t actually mind what they produce or tryna to follow trends or any of those. I love song that have a deep meaning so that it can relate to our life.,kind genre music dont mind produce tryna follow trends love song deep meaning relate life,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.8225}",0.8225,Positive,
9653,9653,nothingtodolorh,"@yunamusic @awsqarny Honestly, I loved how the way you were back then. Raw, the originality, how cool ur holding the guitar. Its not because of the ""old memories"".

It's how calm you make things were",2021-01-16 23:01:27+00:00,5,1,0,Twitter for Android,1350578943607283714,1350484390627840000,reply,Celebrity,"@yunamusic @awsqarny Honestly, I loved how the way you were back then. Raw, the originality, how cool ur holding the guitar. Its not because of the ""old memories"".

It's how calm you make things were",honestly loved raw originality cool holding guitar memories calm things,"{'neg': 0.0, 'neu': 0.343, 'pos': 0.657, 'compound': 0.8885}",0.8885,Positive,
9654,9654,aizatmokhtar,"@yunamusic I'm just stuck in the 90's-10's. Thats all. My Spotify playlist consists of Goo Goo Dolls, Third Eye Blind, Matchbox Twenty, John Mayer, Edwin McCain...and oh Najwa Latif.",2021-01-16 23:43:26+00:00,2,0,0,Twitter for Android,1350589507989499904,1350484390627840000,reply,Celebrity,"@yunamusic I'm just stuck in the 90's-10's. Thats all. My Spotify playlist consists of Goo Goo Dolls, Third Eye Blind, Matchbox Twenty, John Mayer, Edwin McCain...and oh Najwa Latif.",stuck spotify playlist consists goo goo dolls eye blind matchbox john mayer edwin mccainand najwa latif,"{'neg': 0.251, 'neu': 0.749, 'pos': 0.0, 'compound': -0.5719}",-0.5719,Negative,
9659,9659,snapfrog,@yunamusic Prefering your old songs.. kindly felt more relaxed and you. Then the new one.. sorry..,2021-01-17 03:59:04+00:00,0,0,0,Twitter for Android,1350653840865984512,1350484390627840000,reply,Celebrity,@yunamusic Prefering your old songs.. kindly felt more relaxed and you. Then the new one.. sorry..,prefering songs kindly felt relaxed,"{'neg': 0.0, 'neu': 0.319, 'pos': 0.681, 'compound': 0.7506}",0.7506,Positive,
9660,9660,ros_haiza,@yunamusic Of course i love ur new sound too.. Ur most recent 'stay where u r' is so soothing and deep. ❤️❤️,2021-01-17 04:21:17+00:00,0,0,0,Twitter for Android,1350659433269846018,1350484390627840000,reply,Celebrity,@yunamusic Of course i love ur new sound too.. Ur most recent 'stay where u r' is so soothing and deep. ❤️❤️,love sound stay soothing deep,"{'neg': 0.0, 'neu': 0.316, 'pos': 0.684, 'compound': 0.7579}",0.7579,Positive,
9663,9663,youngbinchest,@yunamusic yeap. it gives so much memories from back then. but it doesn't mean you new songs are bad. every songs is good n i enjoy listening to it. but those old song somehow have this nostalgia feelings to it😊❤,2021-01-17 06:53:26+00:00,0,0,0,Twitter for Android,1350697724472016898,1350484390627840000,reply,Celebrity,@yunamusic yeap. it gives so much memories from back then. but it doesn't mean you new songs are bad. every songs is good n i enjoy listening to it. but those old song somehow have this nostalgia feelings to it😊❤,yeap memories songs bad songs good enjoy listening song nostalgia feelings,"{'neg': 0.199, 'neu': 0.455, 'pos': 0.347, 'compound': 0.3818}",0.3818,Positive,
9664,9664,fawahhanis,@yunamusic After Midnight. Never stop loving it. 💕 How old is that song actually? 🤔,2021-01-16 17:25:31+00:00,0,0,0,Twitter for Android,1350494403219996674,1350484390627840000,reply,Celebrity,@yunamusic After Midnight. Never stop loving it. 💕 How old is that song actually? 🤔,midnight loving song,"{'neg': 0.0, 'neu': 0.339, 'pos': 0.661, 'compound': 0.5994}",0.5994,Positive,
9665,9665,whoisaffiq,"@yunamusic I like old Yuna songs like Cinta Sempurna cause it brings a lot of fond memories and reminisce of my younger days. But I do like recent Yuna songs very much as well like Places To Go, I Wanna Go, Forevermore, Blank Marquee, Does She.",2021-01-16 17:26:13+00:00,0,0,0,Twitter for iPhone,1350494579577917441,1350484390627840000,reply,Celebrity,"@yunamusic I like old Yuna songs like Cinta Sempurna cause it brings a lot of fond memories and reminisce of my younger days. But I do like recent Yuna songs very much as well like Places To Go, I Wanna Go, Forevermore, Blank Marquee, Does She.",yuna songs cinta sempurna brings lot fond memories reminisce younger days yuna songs places wanna forevermore blank marquee,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",0.4404,Positive,1.0
9667,9667,amrlrzuan,@yunamusic I love castaway!!! Tyler Yuna 🔥,2021-01-16 17:43:34+00:00,0,0,0,Twitter for iPhone,1350498947081506821,1350484390627840000,reply,Celebrity,@yunamusic I love castaway!!! Tyler Yuna 🔥,love castaway tyler yuna,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,Positive,
9668,9668,BidadaraBesi,@yunamusic Frust gila masa u tak menang cinta sempurna. Like everybody was expecting that song to win🙁,2021-01-16 17:57:01+00:00,0,0,0,Twitter for Android,1350502332333637634,1350484390627840000,reply,Celebrity,@yunamusic Frust is crazy when you don't win perfect love. Like everybody was expecting that song to win🙁,frust crazy win perfect love expecting song win,"{'neg': 0.115, 'neu': 0.144, 'pos': 0.742, 'compound': 0.9337}",0.9337,Positive,
9670,9670,eris_aif,@yunamusic whatever song i love it ❤️,2021-01-16 18:30:39+00:00,0,0,0,Twitter for iPhone,1350510794610380800,1350484390627840000,reply,Celebrity,@yunamusic whatever song i love it ❤️,song love,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,Positive,
9671,9671,LuckyHillKop,"@yunamusic Deeper conversation, decorate, lullaby, tourist, they are haunting. Your vocal is haunting. To me that's you. My fav album of yours is Chapters. I like every single song in it with Mannequin being my fav. In Rouge, that haunting feel is gone. Stay where you are brings it back",2021-01-16 18:54:06+00:00,0,0,0,Twitter for Android,1350516694662344704,1350484390627840000,reply,Celebrity,"@yunamusic Deeper conversation, decorate, lullaby, tourist, they are haunting. Your vocal is haunting. To me that's you. My fav album of yours is Chapters. I like every single song in it with Mannequin being my fav. In Rouge, that haunting feel is gone. Stay where you are brings it back",deeper conversation decorate lullaby tourist haunting vocal haunting fav album chapters single song mannequin fav rouge haunting feel stay brings,"{'neg': 0.231, 'neu': 0.549, 'pos': 0.22, 'compound': 0.1779}",0.1779,Positive,
9672,9672,TehTarikBest,"@yunamusic Honestly, for me your old songs ada lebih soul dari yang baru. I was not a teenager during that era, so reminiscing growing up with those songs is irrelevant for me. The sound and lyrics just seem more real and relatable. I miss those days...",2021-01-16 19:05:28+00:00,0,0,0,Twitter for iPhone,1350519558700822528,1350484390627840000,reply,Celebrity,"@yunamusic Honestly, for me your old songs ada lebih soul dari yang baru. I was not a teenager during that era, so reminiscing growing up with those songs is irrelevant for me. The sound and lyrics just seem more real and relatable. I miss those days...",honestly songs ada lebih soul dari yang baru teenager era reminiscing growing songs irrelevant sound lyrics real relatable days,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5719}",0.5719,Positive,
9673,9673,noeyuknow,"@yunamusic rocket!!! around 2007 or 2008 mcm tu duk dgr lagu ni p sekolah. i'm a loner masa tu dgr lagu yuna and all underground sbb around that time takde sape layan sekali..haha. even bila org lain start dgr pun, this song still underrated. i love this song though...",2021-01-16 20:53:21+00:00,0,0,0,Twitter Web App,1350546707914792960,1350484390627840000,reply,Celebrity,"@yunamusic rocket!!! Around 2007 or 2008, I used to play this song at school. I'm a loner at that time with Yuna songs and all underground because around that time there was no one to listen to..haha. even if other people start it, this song is still underrated. I love this song though...",rocket play song school loner time yuna songs underground time listen tohaha people start song underrated love song,"{'neg': 0.096, 'neu': 0.628, 'pos': 0.276, 'compound': 0.6486}",0.6486,Positive,1.0
9674,9674,qwerchai,"@yunamusic it's always nice to see you experimenting with different styles of music. as long as it has your voice in it, it's guaranteed gold (in my very biased opinion).",2021-01-16 20:55:54+00:00,0,0,0,Twitter for Android,1350547349081370633,1350484390627840000,reply,Celebrity,"@yunamusic it's always nice to see you experimenting with different styles of music. as long as it has your voice in it, it's guaranteed gold (in my very biased opinion).",nice experimenting styles music long voice guaranteed gold biased opinion,"{'neg': 0.163, 'neu': 0.62, 'pos': 0.217, 'compound': 0.1779}",0.1779,Positive,
9676,9676,AqilArrif,"@yunamusic old generation yg membesar dgn lagu yuna mmg konfem lagi suka lagu lama, but then im the new gen pun lebih suka lagu lama yuna. see, unrelated pun dgn memories. maybe the old songs hit just right. your new stuffs pretty cool though. keep on making music!",2021-01-16 21:50:10+00:00,0,0,0,Twitter Web App,1350561006959915013,1350484390627840000,reply,Celebrity,"@yunamusic the old generation who grew up with Yuna's songs really admit that they like old songs, but then im the new generation prefers Yuna's old songs. see, even unrelated to memories. maybe the old songs hit just right. your new stuffs pretty cool though. keep on making music!",generation grew yunas songs admit songs generation prefers yunas songs unrelated memories songs hit stuffs pretty cool making music,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.743}",0.743,Positive,1.0
9677,9677,bz_selalu,"@yunamusic yeah, cinta sempurna is berhantu...",2021-01-17 00:06:01+00:00,0,0,0,Twitter Web App,1350595192487702528,1350484390627840000,reply,Celebrity,"@yunamusic yeah, perfect love is haunted...",yeah perfect love haunted,"{'neg': 0.235, 'neu': 0.0, 'pos': 0.765, 'compound': 0.7906}",0.7906,Positive,
9679,9679,Fa1zall,"@yunamusic Rogue pretty dope. The collab, the arrangements..cool. Tp kadang2 during the night drive..your old songs will accompany me down the good old memories lane. Haha",2021-01-17 01:16:16+00:00,0,0,0,Twitter for iPhone,1350612872808656896,1350484390627840000,reply,Celebrity,"@yunamusic Rogue pretty dope. The collab, the arrangements..cool. Tp kadang2 during the night drive..your old songs will accompany me down the good old memories lane. Haha",rogue pretty dope collab arrangementscool kadang night driveyour songs accompany good memories lane haha,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.8442}",0.8442,Positive,
9680,9680,bocahnandong,@yunamusic Btw cinta sempurna tu dah cukup sempurna utk didengari sampai bila-bila..,2021-01-17 01:33:43+00:00,0,0,0,Twitter for iPhone,1350617264345604096,1350484390627840000,reply,Celebrity,@yunamusic Btw that perfect love is perfect enough to listen to forever..,btw perfect love perfect listen forever,"{'neg': 0.0, 'neu': 0.205, 'pos': 0.795, 'compound': 0.9118}",0.9118,Positive,
